43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699450,-79.436690
43.699450,-79.436690
43.699440,-79.436690
43.699420,-79.436690
43.699400,-79.436680
43.699360,-79.436670
43.699310,-79.436650
43.699240,-79.436630
43.699170,-79.436600
43.699090,-79.436570
43.699020,-79.436530
43.698950,-79.436510
43.698890,-79.436480
43.698820,-79.436460
43.698770,-79.436430
43.698720,-79.436400
43.698690,-79.436340
43.698670,-79.436280
43.698660,-79.436210
43.698690,-79.436120
43.698700,-79.436030
43.698730,-79.435920
43.698750,-79.435820
43.698780,-79.435700
43.698800,-79.435600
43.698820,-79.435490
43.698840,-79.435380
43.698870,-79.435280
43.698880,-79.435200
43.698900,-79.435110
43.698910,-79.435020
43.698930,-79.434920
43.698950,-79.434830
43.698970,-79.434730
43.698990,-79.434650
43.699000,-79.434580
43.699010,-79.434530
43.699020,-79.434500
43.699030,-79.434470
43.699040,-79.434450
43.699040,-79.434420
43.699050,-79.434390
43.699050,-79.434380
43.699050,-79.434360
43.699060,-79.434320
43.699070,-79.434270
43.699090,-79.434200
43.699110,-79.434130
43.699120,-79.434060
43.699140,-79.433980
43.699160,-79.433880
43.699180,-79.433790
43.699200,-79.433690
43.699240,-79.433580
43.699270,-79.433470
43.699300,-79.433350
43.699330,-79.433220
43.699360,-79.433100
43.699380,-79.432990
43.699390,-79.432860
43.699420,-79.432730
43.699450,-79.432610
43.699490,-79.432490
43.699520,-79.432360
43.699540,-79.432240
43.699560,-79.432120
43.699590,-79.432010
43.699600,-79.431930
43.699610,-79.431870
43.699620,-79.431840
43.699620,-79.431830
43.699620,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431840
43.699630,-79.431840
43.699630,-79.431840
43.699630,-79.431850
43.699630,-79.431850
43.699630,-79.431850
43.699630,-79.431850
43.699630,-79.431850
43.699640,-79.431840
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699630,-79.431830
43.699640,-79.431820
43.699640,-79.431790
43.699650,-79.431760
43.699650,-79.431740
43.699660,-79.431710
43.699670,-79.431660
43.699690,-79.431600
43.699690,-79.431530
43.699710,-79.431460
43.699720,-79.431390
43.699740,-79.431320
43.699760,-79.431230
43.699780,-79.431140
43.699800,-79.431030
43.699830,-79.430920
43.699860,-79.430790
43.699890,-79.430670
43.699920,-79.430540
43.699950,-79.430420
43.699970,-79.430290
43.700000,-79.430170
43.700030,-79.430050
43.700050,-79.429920
43.700080,-79.429800
43.700110,-79.429660
43.700140,-79.429520
43.700170,-79.429390
43.700200,-79.429270
43.700220,-79.429150
43.700240,-79.429030
43.700270,-79.428920
43.700300,-79.428800
43.700320,-79.428680
43.700340,-79.428560
43.700370,-79.428450
43.700390,-79.428330
43.700430,-79.428190
43.700450,-79.428060
43.700480,-79.427910
